Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,TSLA
2023-04-24,9150.24,6232.82,7308.7,9862.93,9115.15,8517.48,4064.5
2023-04-25,9063.9,6019.21,7162.49,9953.31,8916.95,8325.53,4017.49
2023-04-26,9063.34,6160.64,7152.83,9799.06,8758.91,8928.59,3844.45
2023-04-27,9320.7,6444.67,7420.43,9821.95,8876.79,9214.55,4005.48
2023-04-28,9390.99,6188.22,7403.19,9864.13,8953.87,9288.0,4108.5
2023-05-01,9386.01,5988.69,7393.54,9858.11,9145.59,9236.61,4046.49
2023-05-02,9327.89,6081.41,7263.87,9944.28,8997.91,9232.08,4008.48
2023-05-03,9267.57,6082.59,7270.08,9814.12,8807.49,9201.55,4015.99
2023-05-04,9175.69,6103.13,7220.42,9769.53,8687.01,9232.08,4030.74
2023-05-05,9606.28,6200.54,7281.12,9802.67,8856.71,9390.48,4252.28
2023-05-08,9602.41,6210.52,7432.85,9780.38,8878.09,9330.02,4295.54
2023-05-09,9506.66,6256.88,7403.88,9704.45,8835.34,9280.14,4229.53
2023-05-10,9605.73,6466.38,7707.35,9740.61,8839.87,9440.66,4214.27
2023-05-11,9616.24,6583.16,8039.78,9700.84,8812.02,9374.15,4302.79
2023-05-12,9564.15,6470.49,8104.61,9688.18,8685.72,9339.69,4200.27
2023-05-15,9536.44,6525.65,8035.64,9614.07,8758.91,9354.5,4159.51
2023-05-16,9536.44,6654.75,8242.55,9601.41,8699.97,9423.42,4163.76
2023-05-17,9570.8,6777.99,8334.28,9580.32,8967.47,9512.49,4347.3
2023-05-18,9701.59,6933.5,8471.53,9549.59,9035.48,9649.42,4423.06
2023-05-19,9707.69,6822.0,8466.7,9575.5,9014.75,9643.97,4504.33
2023-05-22,9654.48,6749.24,8624.64,9523.9,8940.27,9730.01,4722.62
2023-05-23,9508.17,6748.06,8452.91,9520.25,8847.0,9550.66,4645.1
2023-05-24,9523.69,6851.35,8338.42,9511.14,8766.04,9507.95,4573.34
2023-05-25,9587.43,6748.65,8516.36,9374.55,8787.41,9873.6,4612.6
2023-05-26,9722.65,7048.52,8594.3,9370.9,8869.67,10084.76,4830.14
2023-05-30,9826.29,7139.48,8529.46,9372.12,8903.35,10033.86,5029.92
2023-05-31,9823.52,7076.1,8474.29,9414.01,8790.0,9948.43,5099.18
2023-06-01,9980.92,7204.62,8532.91,9382.44,8911.12,10075.36,5188.95
2023-06-02,10028.58,7291.47,8598.43,9529.97,9098.31,10160.8,5350.23
2023-06-05,9952.65,7353.09,8690.85,9611.93,9008.92,10177.15,5441.25
2023-06-06,9932.15,7429.97,8780.51,9603.43,9025.12,10108.69,5533.76
2023-06-07,9855.11,7114.25,8448.77,9624.07,9112.56,9796.66,5615.28
2023-06-08,10007.52,7291.47,8423.94,9729.71,9115.15,9853.61,5872.58
2023-06-09,10029.14,7243.35,8430.15,9714.53,9133.28,9899.96,6111.12
2023-06-12,10185.98,7427.62,8527.4,9707.85,9132.64,10053.25,6246.9
2023-06-13,10159.38,7432.9,8540.5,9758.85,9198.7,10127.17,6468.94
2023-06-14,10194.85,7418.82,8529.46,9808.64,9164.37,10219.57,6420.93
2023-06-15,10309.02,7459.31,8627.4,9940.38,9268.01,10545.54,6398.67
2023-06-16,10248.61,7364.24,8519.81,9970.73,9279.02,10370.74,6514.69
2023-06-20,10253.59,7381.26,8490.15,9964.66,9231.74,10241.07,6862.51
2023-06-21,10195.4,7325.51,8314.28,9949.49,9218.13,10105.05,6487.69
2023-06-22,10363.88,7637.71,8493.6,10055.12,9040.66,10291.36,6616.46
2023-06-23,10346.15,7589.59,8437.74,10046.63,8993.38,10149.28,6416.18
2023-06-26,10268.01,7472.22,8161.86,9934.31,9015.4,9954.79,6027.36
2023-06-27,10422.63,7580.79,8161.17,9913.67,9016.05,10135.65,6256.4
2023-06-28,10488.58,7572.57,8288.76,9893.63,8976.54,10174.43,6407.17
2023-06-29,10507.43,7505.67,8214.27,9962.84,9290.03,10150.19,6438.68
2023-06-30,10750.18,7650.03,8255.66,10049.05,9420.22,10316.51,6545.45
2023-07-03,10666.49,7641.82,8269.45,9917.31,9496.0,10239.26,6996.78
2023-07-05,10603.86,7651.21,8397.04,9884.52,9432.74,10244.11,7063.3
2023-07-06,10630.46,7532.67,8283.93,9811.06,9339.48,10338.62,6914.77
2023-07-07,10567.84,7616.0,8240.48,9668.39,9413.18,10215.93,6862.01
2023-07-10,10453.11,7460.48,8031.5,9684.17,9466.0,10052.64,6741.49
2023-07-11,10423.74,7557.31,8079.09,9630.75,9614.04,10072.03,6745.99
2023-07-12,10517.4,7675.85,8202.55,9597.36,9661.64,10215.32,6801.0
2023-07-13,10560.08,7881.25,8589.47,9641.68,9708.6,10380.73,6948.77
2023-07-14,10568.39,7903.55,8650.16,9706.03,9767.3,10458.89,7035.79
2023-07-17,10751.28,7837.82,8597.06,9657.46,10002.72,10473.74,7260.83
2023-07-18,10736.87,7794.98,8535.67,9656.86,10020.98,10890.59,7334.84
2023-07-19,10812.8,7943.45,8416.35,9637.43,10059.46,10756.99,7282.84
2023-07-20,10703.62,7626.56,8221.17,10222.69,10183.37,10508.27,6573.71
2023-07-21,10637.67,7628.91,8277.73,10332.58,10105.11,10414.36,6501.69
2023-07-24,10682.56,7558.49,8381.87,10386.61,10304.02,10454.95,6727.73
2023-07-25,10730.78,7577.85,8428.77,10466.15,10227.06,10632.78,6633.22
2023-07-26,10779.55,7520.34,8915.7,10486.18,10288.36,10232.59,6609.96
2023-07-27,10708.61,7526.21,8924.66,10545.07,10174.89,10019.02,6393.92
2023-07-28,10853.26,7758.6,9143.98,10593.03,10232.93,10250.77,6662.22
2023-07-31,10887.62,7844.86,9153.64,10171.09,10301.41,10176.55,6686.98
2023-08-01,10841.06,7728.08,9072.94,10253.65,10250.54,10189.27,6527.95
2023-08-02,10673.14,7523.86,8854.31,10315.58,10134.46,9921.47,6353.91
2023-08-03,10594.99,7564.94,8859.14,10359.9,10196.41,9896.02,6484.19
2023-08-04,10086.22,8190.51,8835.69,10262.76,10174.89,9929.95,6347.66
2023-08-07,9912.2,8346.02,9071.57,10509.25,10223.15,10000.54,6287.4
2023-08-08,9964.85,8212.22,9062.6,10514.11,10165.76,9877.54,6243.64
2023-08-09,9875.62,8089.58,8942.59,10507.43,10029.46,9761.82,6055.86
2023-08-10,9863.42,8131.24,8944.66,10452.79,10014.46,9783.02,6134.62
2023-08-11,9866.76,8122.44,8935.69,10554.78,10072.5,9724.86,6067.36
2023-08-14,9959.44,8249.2,9057.77,10529.89,10093.37,9816.65,5995.1
2023-08-15,9847.89,8079.01,8950.87,10499.54,9836.42,9750.61,5825.07
2023-08-16,9799.05,7926.43,8876.38,10466.15,9794.68,9726.93,5641.03
2023-08-17,9656.42,7862.47,8960.53,10564.5,9692.95,9620.07,5481.5
2023-08-18,9683.62,7817.87,8790.86,10472.22,9715.12,9607.92,5388.24
2023-08-21,9758.54,7903.55,8853.62,10160.16,9748.38,9771.86,5783.06
2023-08-22,9835.68,7878.31,8902.59,10079.41,9546.21,9789.47,5830.82
2023-08-23,10051.56,7952.84,9129.5,9988.95,9610.78,9927.29,5922.59
2023-08-24,9788.5,7736.88,8950.87,10022.95,9601.65,9713.87,5752.05
2023-08-25,9912.26,7820.22,8957.77,10166.66,9589.91,9805.25,5965.84
2023-08-28,9999.95,7813.17,9035.7,10046.79,9623.17,9827.11,5971.59
2023-08-29,10218.05,7917.04,9281.23,10048.02,9701.43,9970.1,6430.68
2023-08-30,10413.95,7926.43,9371.58,10012.55,9662.3,9981.64,6423.68
2023-08-31,10426.16,8098.96,9391.58,9887.19,9542.95,9950.37,6453.18
2023-09-01,10514.4,8105.42,9356.41,9813.8,9574.91,9977.69,6126.37
2023-09-05,10527.72,8055.54,9364.0,9826.04,9469.26,10126.14,6413.43
2023-09-06,10150.9,7943.45,9273.65,9662.76,9453.61,10105.8,6299.15
2023-09-07,9853.99,8089.58,9328.82,9786.29,9372.74,10015.64,6288.4
2023-09-08,9888.4,8111.87,9406.07,9818.7,9379.92,10148.0,6213.64
2023-09-11,9953.88,8397.67,9443.31,9947.12,9421.0,10259.42,6840.75
2023-09-12,9784.06,8287.93,9334.34,10003.38,9543.61,10072.11,6688.23
2023-09-13,9668.08,8500.36,9428.83,10028.45,9548.17,10202.34,6783.74
2023-09-14,9752.99,8492.73,9524.7,10013.16,9733.38,10282.49,6902.27
2023-09-15,9712.47,8238.63,9476.42,9873.12,9704.69,10025.05,6861.01
2023-09-18,9876.74,8214.57,9532.28,9935.5,9724.9,9989.83,6633.22
2023-09-19,9937.79,8076.67,9520.56,9918.99,9712.51,9977.39,6663.72
2023-09-20,9739.11,7939.34,9223.99,9962.41,9671.43,9738.16,6565.95
2023-09-21,9652.54,7589.59,8996.39,9885.96,9595.78,9700.52,6393.67
2023-09-22,9700.26,7577.26,8983.28,9815.03,9503.82,9624.01,6123.12
2023-09-25,9771.86,7703.44,9042.6,9800.35,9550.78,9640.1,6175.88
2023-09-26,9543.21,7393.0,8867.42,9724.52,9451.65,9476.16,6104.12
2023-09-27,9458.3,7393.0,9003.28,9607.72,9507.08,9495.9,6013.6
2023-09-28,9472.73,7393.0,9125.36,9593.66,9625.13,9521.7,6160.63
2023-09-29,9501.59,7459.9,9025.36,9524.55,9457.52,9585.76,6256.65
2023-10-02,9642.55,7597.22,9253.65,9487.86,9376.0,9769.43,6291.15
2023-10-03,9567.63,7319.06,9133.64,9499.48,9306.87,9514.11,6164.38
2023-10-04,9637.55,7452.86,9327.44,9510.49,9348.61,9683.21,6530.2
2023-10-05,9706.92,7391.82,9315.72,9609.55,9388.03,9695.35,6502.44
2023-10-06,9850.11,7509.19,9488.83,9640.13,9532.56,9935.19,6514.44
2023-10-09,9933.35,7526.8,9546.77,9695.17,9510.88,10012.91,6492.94
2023-10-10,9900.05,7598.39,9521.94,9684.16,9568.69,9969.49,6591.71
2023-10-11,9978.3,7736.3,9693.67,9550.85,9601.54,10091.84,6575.96
2023-10-12,10028.81,7765.64,9584.7,9560.02,9579.21,10053.59,6472.94
2023-10-13,9925.58,7616.58,9473.66,9591.82,9723.08,9949.46,6279.15
2023-10-16,9918.37,7778.55,9593.67,9633.4,9713.23,10098.52,6349.16
2023-10-17,9831.24,7715.17,9636.43,9545.35,9692.21,10080.91,6372.42
2023-10-18,9758.54,7519.17,9515.04,9339.87,9585.78,10021.71,6068.11
2023-10-19,9737.45,7535.01,9500.56,9314.8,9545.04,10058.44,5503.76
2023-10-20,9594.26,7345.46,9352.27,9356.38,9391.32,9917.28,5300.72
2023-10-23,9600.92,7427.03,9414.34,9257.93,9263.21,9997.73,5302.97
2023-10-24,9625.35,7544.4,9573.66,9248.14,9274.38,10034.46,5413.99
2023-10-25,9495.48,7123.64,8663.27,9268.93,9223.79,10342.3,5311.47
2023-10-26,9261.84,7016.83,8433.6,9111.77,9247.44,9954.31,5144.94
2023-10-27,9335.65,7496.28,8426.01,8903.85,8914.36,10012.6,5183.45
2023-10-30,9450.53,7787.94,8583.95,8991.3,9028.01,10240.29,4934.9
2023-10-31,9477.17,7810.24,8557.74,9071.41,9135.75,10264.58,5021.92
2023-11-01,9654.76,8039.69,8721.2,9092.81,9127.87,10506.24,5142.44
2023-11-02,9854.54,8102.49,8792.93,9187.6,9290.8,10574.54,5463.75
2023-11-03,9803.49,8133.59,8903.97,9254.87,9394.6,10710.55,5500.01
2023-11-06,9946.67,8200.49,8983.28,9276.88,9465.55,10823.79,5482.76
2023-11-07,10090.41,8374.78,9032.94,9227.96,9460.95,10945.22,5555.52
2023-11-08,10149.79,8337.81,9092.95,9194.33,9507.6,11026.28,5553.77
2023-11-09,10123.15,8250.96,8982.6,9015.15,9479.35,10950.08,5250.46
2023-11-10,10358.21,8424.66,9144.67,9004.75,9619.94,11222.7,5367.23
2023-11-13,10269.3,8367.74,9110.19,9027.99,9577.24,11131.93,5593.78
2023-11-14,10416.0,8556.11,9215.71,9029.83,9751.99,11240.91,5936.34
2023-11-15,10447.67,8403.53,9284.68,9099.54,9837.39,11245.48,6072.11
2023-11-16,10542.15,8381.82,9444.0,9179.04,9949.73,11443.21,5840.82
2023-11-17,10541.03,8519.73,9332.27,9160.08,10039.74,11250.95,5858.57
2023-11-20,10638.84,8575.48,9397.1,9240.83,10070.62,11481.84,5891.08
2023-11-21,10593.83,8444.61,9446.76,9315.42,10049.59,11348.91,6031.11
2023-11-22,10631.06,8609.52,9551.59,9296.93,10073.25,11494.32,5856.32
2023-11-24,10556.59,8611.28,9427.45,9400.49,10087.04,11481.54,5887.33
2023-11-27,10546.59,8669.37,9408.14,9325.28,10064.05,11517.44,5903.08
2023-11-28,10580.49,8628.29,9462.62,9346.86,10087.04,11641.86,6169.13
2023-11-29,10523.25,8586.63,9310.2,9376.45,10138.29,11524.74,6104.62
2023-11-30,10555.48,8573.13,9140.54,9533.64,10253.91,11526.56,6003.1
2023-12-01,10627.17,8628.29,9094.33,9762.95,10303.84,11392.71,5971.84
2023-12-04,10526.59,8499.78,8915.7,9793.77,10379.39,11229.36,5890.58
2023-12-05,10748.31,8619.49,9034.32,9773.43,10378.08,11332.18,5969.09
2023-12-06,10687.18,8481.0,8967.42,9654.45,10269.02,11219.01,5985.35
2023-12-07,10795.54,8619.49,9444.0,9579.25,10300.55,11284.42,6067.11
2023-12-08,10875.56,8651.18,9310.2,9518.84,10414.21,11384.2,6097.12
2023-12-11,10734.97,8561.39,9192.95,9558.29,10452.31,11295.06,5994.6
2023-12-12,10819.99,8654.7,9139.85,9558.91,10545.6,11388.76,5926.34
2023-12-13,11000.6,8734.51,9143.3,9603.29,10581.08,11388.45,5983.35
2023-12-14,11008.93,8651.18,9099.84,9669.87,10773.57,11131.71,6277.4
2023-12-15,10978.93,8800.82,9145.36,9564.46,10855.03,11277.73,6338.66
2023-12-18,10885.57,9041.43,9366.07,9581.72,10920.73,11336.13,6303.16
2023-12-19,10943.91,9025.0,9424.69,9644.59,11066.58,11354.69,6431.68
2023-12-20,10826.67,8926.99,9541.25,9447.95,10941.75,11274.38,6179.63
2023-12-21,10818.33,9027.93,9684.71,9544.73,11004.16,11363.21,6363.67
2023-12-22,10758.31,9003.28,9758.5,9582.95,10997.59,11394.84,6314.66
2023-12-26,10727.75,9002.7,9760.57,9624.87,11062.63,11397.28,6416.43
2023-12-27,10733.3,8998.59,9681.26,9637.81,11128.99,11379.33,6537.2
2023-12-28,10757.2,9000.94,9671.6,9651.99,11188.12,11416.14,6330.66
2023-12-29,10698.85,8916.43,9634.36,9661.85,11174.98,11439.26,6213.14
2024-01-02,10315.98,8798.48,9529.52,9860.96,11305.06,11281.98,6211.64
2024-01-03,10238.74,8712.8,9581.25,9922.6,11255.78,11273.77,5962.34
2024-01-04,10108.7,8483.93,9406.76,9901.64,11330.48,11192.85,5949.34
2024-01-05,10068.14,8523.25,9361.24,9932.47,11387.32,11187.07,5938.34
2024-01-08,10311.53,8749.77,9575.73,9957.12,11370.8,11398.19,6012.35
2024-01-09,10288.19,8882.98,9721.26,9963.29,11280.9,11431.65,5875.08
2024-01-10,10346.54,9021.48,9812.99,9978.08,11304.7,11643.98,5849.57
2024-01-11,10313.2,9106.57,9799.19,9933.69,11257.1,11700.57,5681.54
2024-01-12,10331.54,9073.7,9838.51,10010.13,11174.48,11817.38,5473.25
2024-01-16,10204.28,8988.03,9827.47,9894.86,11104.41,11872.14,5498.76
2024-01-17,10151.49,8902.93,9757.12,9889.31,11044.92,11847.8,5389.74
2024-01-18,10482.13,9007.98,9895.75,9937.39,11066.73,11981.65,5297.97
2024-01-19,10644.95,9115.96,10095.76,9966.37,11257.76,12127.67,5305.72
2024-01-22,10774.43,9083.09,10068.86,10015.06,11244.54,12061.96,5220.96
2024-01-23,10846.11,9155.86,10141.28,9851.09,11170.51,12134.67,5229.46
2024-01-24,10808.32,9205.74,10255.77,9798.7,11270.33,12246.0,5196.7
2024-01-25,10789.99,9257.38,10474.41,9835.68,11431.61,12316.27,4566.59
2024-01-26,10692.74,9337.78,10496.48,9831.98,11387.98,12287.68,4582.09
2024-01-29,10654.4,9463.37,10587.52,9823.36,11417.73,12463.81,4774.13
2024-01-30,10449.34,9330.74,10446.13,9786.99,11651.73,12429.44,4790.63
2024-01-31,10247.07,9107.74,9662.64,9795.0,11525.48,12094.51,4683.11
2024-02-01,10383.77,9347.17,9735.74,9761.71,11483.83,12283.12,4722.37
2024-02-02,10327.65,10082.48,9819.89,9653.84,11549.93,12509.44,4698.61
2024-02-05,10429.34,9994.45,9909.55,9603.91,11534.73,12340.0,4527.33
2024-02-06,10519.36,9926.38,9938.51,9743.22,11574.39,12335.13,4628.35
2024-02-07,10525.48,10007.37,10037.83,9738.29,11596.21,12595.53,4690.36
2024-02-08,10464.91,9966.87,10063.35,9640.89,11554.56,12597.36,4739.87
2024-02-09,10507.75,10237.41,10276.46,9663.09,11568.44,12793.26,4840.14
2024-02-12,10413.16,10113.58,10175.08,9730.28,11620.0,12632.34,4704.11
2024-02-13,10295.76,9896.45,10010.24,9645.21,11518.86,12360.38,4601.34
2024-02-14,10246.24,10033.77,10065.42,9600.21,11635.87,12479.85,4718.62
2024-02-15,10230.1,9964.53,9846.78,9734.59,11889.7,12390.56,5012.17
2024-02-16,10143.86,9947.51,9691.6,9723.41,11834.17,12314.36,4999.67
2024-02-20,10102.13,9804.91,9732.98,9804.77,11880.44,12275.66,4844.89
2024-02-21,10144.42,9893.52,9831.61,9855.71,11957.78,12257.07,4870.14
2024-02-22,10258.48,10245.04,9937.82,9965.64,12101.22,12545.68,4936.16
2024-02-23,10155.54,10269.1,9928.86,10051.97,12162.04,12505.76,4800.13
2024-02-26,10079.87,10253.84,9488.14,9986.76,12120.39,12420.42,4985.91
2024-02-27,10161.66,10184.0,9578.49,9998.56,12126.34,12418.59,4994.17
2024-02-28,10094.34,10161.7,9406.07,10033.96,12187.82,12425.91,5051.93
2024-02-29,10057.06,10372.97,9549.53,10023.4,12298.87,12606.33,5047.93
2024-03-01,9996.41,10458.64,9458.49,10069.37,12247.96,12663.02,5066.93
2024-03-04,9742.69,10421.09,9197.09,9927.75,12339.85,12645.34,4704.36
2024-03-05,9465.6,10218.04,9150.19,9935.83,12463.46,12271.39,4519.33
2024-03-06,9409.96,10182.24,9062.6,9896.7,12528.24,12254.32,4414.31
2024-03-07,9403.28,10376.49,9268.13,9867.51,12418.51,12469.18,4467.07
2024-03-08,9499.54,10290.22,9339.17,9907.88,12441.64,12380.19,4384.3
2024-03-11,9611.93,10091.28,9495.04,10014.09,12446.27,12328.38,4445.07
2024-03-12,9638.64,10292.57,9552.28,10107.88,12548.73,12656.31,4439.31
2024-03-13,9521.79,10361.23,9641.25,10006.01,12650.53,12650.82,4237.78
2024-03-14,9625.84,10489.75,9869.55,9888.63,12425.12,12959.25,4063.24
2024-03-15,9604.7,10235.65,9737.12,9824.65,12579.14,12691.05,4090.0
2024-03-18,9665.9,10239.17,10185.42,9736.45,12735.14,12718.48,4345.8
2024-03-19,9797.21,10322.5,10140.59,9702.29,12809.83,12843.13,4283.79
2024-03-20,9941.32,10454.54,10258.53,9674.34,12977.73,12959.55,4392.31
2024-03-21,9535.15,10454.54,10179.91,9673.72,13158.18,13085.73,4321.29
2024-03-22,9585.78,10496.79,10398.54,9641.42,12996.9,13066.52,4271.53
2024-03-25,9506.21,10546.08,10350.26,9640.8,12877.92,12887.32,4316.54
2024-03-26,9442.78,10463.34,10391.64,9674.96,12938.07,12850.45,4442.56
2024-03-27,9643.09,10553.13,10405.44,9810.99,13188.6,12843.74,4496.57
2024-03-28,9541.27,10585.4,10409.57,9825.27,13240.15,12822.1,4395.56
2024-04-01,9460.59,10620.03,10724.08,9799.8,13150.25,12939.44,4381.3
2024-04-02,9394.38,10603.59,10659.94,9796.7,13144.97,12844.05,4166.51
2024-04-03,9439.44,10704.53,10684.76,9581.18,13107.95,12813.87,4210.27
2024-04-04,9393.26,10563.1,10381.99,9471.86,13008.22,12735.55,4278.53
2024-04-05,9435.55,10860.63,10517.86,9465.03,13127.9,12968.39,4123.26
2024-04-08,9372.68,10867.67,10679.94,9415.34,13196.38,12940.05,4325.29
2024-04-09,9440.56,10895.84,10800.63,9458.82,13107.95,12991.55,4422.81
2024-04-10,9335.4,10912.27,10768.91,9329.01,12996.25,12899.51,4294.79
2024-04-11,9739.35,11094.19,10994.44,9241.43,12993.59,13041.84,4365.8
2024-04-12,9823.37,10922.83,10878.57,9162.55,12153.19,12858.07,4277.03
2024-04-15,9608.59,10775.54,10680.63,9166.9,12159.84,12606.33,4037.74
2024-04-16,9424.42,10757.93,10648.9,8971.87,12020.88,12634.98,3928.47
2024-04-17,9347.64,10638.22,10722.7,8991.75,11973.01,12551.47,3886.96
2024-04-18,9294.22,10517.33,10759.94,9051.99,12050.8,12320.76,3748.94
2024-04-19,9180.72,10247.97,10627.52,9186.77,12353.32,12163.81,3676.92
2024-04-22,9227.45,10400.55,10778.56,9261.93,12593.34,12219.89,3551.9
2024-04-23,9286.43,10536.11,10915.12,9289.26,12774.85,12421.34,3617.66
2024-04-24,9404.39,10362.99,10975.13,9225.28,12837.35,12466.75,4053.99
2024-04-25,9452.8,10191.63,10759.25,9119.07,12856.63,12161.37,4255.28
2024-04-26,9419.97,10540.8,11859.32,9076.84,12864.61,12383.24,4208.02
2024-04-29,9653.66,10619.44,11459.29,9119.07,12850.64,12259.2,4852.14
2024-04-30,9477.28,10269.68,11226.86,8980.57,12748.25,11865.44,4582.84
2024-05-01,9419.97,10504.42,11301.35,9389.88,12756.23,12036.42,4500.58
2024-05-02,9627.51,10840.09,11491.71,9311.62,12742.93,12124.8,4501.08
2024-05-03,10203.39,10927.53,11534.47,9271.25,12666.47,12393.6,4530.58
2024-05-06,10110.47,11073.65,11593.78,9228.39,12765.54,12603.28,4619.85
2024-05-07,10148.86,11077.17,11811.04,9237.08,12748.92,12475.28,4446.07
2024-05-08,10167.78,11032.57,11682.06,9251.37,13008.22,12511.85,4368.8
2024-05-09,10269.6,11120.6,11722.07,9307.27,13131.22,12566.1,4300.04
2024-05-10,10198.84,11002.06,11631.72,9311.0,13215.66,12639.85,4212.52
2024-05-13,10378.81,10948.66,11665.51,9392.36,13213.0,12608.77,4298.04
2024-05-14,10442.88,10978.0,11748.27,9402.3,13397.83,12695.32,4439.56
2024-05-15,10570.47,10914.62,11897.94,9482.42,13437.72,12917.28,4350.55
2024-05-16,10577.16,10776.12,12013.12,9582.42,13461.66,12853.47,4371.8
2024-05-17,10578.83,10838.92,12142.78,9604.78,13615.91,12829.66,4437.31
2024-05-20,10644.02,10770.84,12202.09,9471.41,13003.56,12986.29,4374.55
2024-05-21,10717.0,10747.96,12266.24,9469.54,13265.53,13099.25,4665.86
2024-05-22,10636.22,10746.78,12164.85,9611.04,13185.07,13144.44,4503.58
2024-05-23,10412.24,10624.72,11969.67,9373.11,13092.66,13036.97,4344.3
2024-05-24,10584.96,10607.11,12068.98,9202.18,13344.65,13133.45,4481.82
2024-05-28,10585.52,10689.27,12166.23,9040.01,13264.19,13138.33,4419.56
2024-05-29,10602.23,10681.64,12131.74,9043.77,13171.78,13103.22,4405.56
2024-05-30,10657.94,10523.2,11870.35,9096.36,13252.89,12660.52,4470.57
2024-05-31,10711.44,10354.19,11897.25,9183.39,13472.3,12674.56,4452.82
2024-06-03,10810.61,10465.69,11943.46,9250.39,13418.44,12625.4,4408.06
2024-06-04,10828.44,10524.37,11986.22,9254.15,13241.59,12703.26,4370.05
2024-06-05,10913.13,10638.22,12097.95,9139.57,13115.26,12945.68,4375.8
2024-06-06,10835.68,10856.52,12188.99,9167.74,13091.99,12961.25,4449.32
2024-06-07,10969.96,10815.44,12032.43,9209.07,13294.11,12940.8,4437.81
2024-06-10,10759.91,10977.41,12084.22,9212.2,13271.51,13063.53,4345.55
2024-06-11,11541.6,10987.39,12195.38,9189.03,12922.45,13210.39,4267.28
2024-06-12,11871.44,10967.43,12276.17,9104.5,12734.29,13466.24,4433.06
2024-06-13,11936.63,10787.86,12094.57,9107.01,12875.91,13482.12,4562.59
2024-06-14,11839.13,10777.88,12207.12,9112.64,12883.89,13512.35,4451.07
2024-06-17,12072.02,10801.36,12238.19,9138.31,12963.67,13689.43,4686.86
2024-06-18,11939.42,10728.0,12089.74,9119.53,13097.98,13627.45,4622.35
2024-06-20,11682.57,10921.07,12173.29,9252.9,13209.01,13607.91,4540.08
2024-06-21,11560.55,11095.95,12403.22,9313.63,13051.44,13732.48,4576.09
2024-06-24,11596.76,10889.97,12374.91,9336.8,13222.97,13668.06,4565.34
2024-06-25,11648.58,10935.16,12707.03,9215.96,13169.12,13768.2,4684.61
2024-06-26,11881.47,11361.79,12696.68,9192.79,13126.56,13805.14,4910.15
2024-06-27,11928.83,11610.61,12802.32,9128.92,13242.25,13826.21,4936.4
2024-06-28,11734.94,11340.66,12577.22,9151.46,13447.7,13646.07,4947.91
2024-07-01,12076.48,11572.46,12635.22,9168.99,13659.79,13944.67,5247.46
2024-07-02,12272.6,11736.78,12790.58,9143.32,13884.52,14022.53,5782.56
2024-07-03,12343.92,11595.35,12830.63,9122.03,13875.21,14068.02,6160.88
2024-07-05,12610.8,11736.78,13160.69,9171.5,13691.36,14275.33,6289.15
2024-07-08,12693.26,11695.11,13052.28,9108.89,13716.76,14235.03,6324.66
2024-07-09,12741.17,11698.05,13048.83,9207.19,13881.23,14030.47,6559.45
2024-07-10,12980.75,11724.46,13200.73,9356.21,13892.59,14235.33,6582.71
2024-07-11,12679.33,11446.29,12813.37,9373.11,13869.2,13882.69,6026.85
2024-07-12,12844.8,11413.43,12778.85,9384.38,13701.39,13847.58,6206.89
2024-07-15,13059.87,11309.56,12879.66,9344.31,14043.02,13860.1,6317.16
2024-07-16,13083.27,11327.17,12699.44,9455.13,14281.69,13724.54,6415.18
2024-07-17,12752.32,11028.46,12499.2,9803.89,14498.97,13541.35,6213.64
2024-07-18,12490.45,10783.17,12269.27,9731.26,14038.34,13445.18,6231.89
2024-07-19,12497.69,10746.78,12267.19,9685.55,14024.97,13345.64,5981.1
2024-07-22,12478.19,10712.75,12544.08,9657.37,14058.4,13523.64,6288.9
2024-07-23,12536.7,10939.27,12552.36,9539.04,14061.74,13581.96,6160.63
2024-07-24,12176.21,10611.81,11919.88,9785.1,13945.41,13094.98,5400.74
2024-07-25,12117.71,10554.3,11550.47,9995.48,13950.76,12774.4,5507.26
2024-07-26,12143.9,10709.81,11531.13,10058.09,14189.43,12984.15,5496.01
2024-07-29,12159.5,10750.89,11705.83,9927.86,14096.5,13028.73,5803.56
2024-07-30,12190.7,10663.45,11758.31,10101.3,14386.66,12912.4,5566.52
2024-07-31,12373.45,10972.71,11844.61,9883.41,14226.87,12772.87,5802.81
2024-08-01,12166.18,10801.95,11790.76,10065.61,13903.29,12735.01,5422.49
2024-08-02,12249.76,9853.03,11507.66,10277.24,13313.62,12471.83,5192.7
2024-08-05,11659.72,9449.28,10996.01,10096.29,13030.15,12064.54,4972.91
2024-08-06,11546.06,9502.68,10929.72,9953.53,13393.85,12200.71,5016.92
2024-08-07,11690.37,9551.98,10974.6,9949.15,13397.86,12164.68,4794.88
2024-08-08,11884.82,9729.79,11187.96,10031.8,13642.55,12294.75,4971.91
2024-08-09,12048.07,9796.69,11301.2,10056.84,13758.88,12396.42,5000.92
2024-08-12,12133.97,9788.47,11205.91,10010.51,13784.96,12420.54,4938.16
2024-08-13,12342.59,9989.76,11335.04,9917.22,13901.95,12640.36,5196.7
2024-08-14,12367.69,9982.13,11073.34,9922.85,14055.72,12727.38,5035.42
2024-08-15,12535.03,10421.67,11137.56,9961.04,14143.3,12877.86,5354.48
2024-08-16,12609.22,10390.57,11252.18,9979.83,14305.09,12799.56,5403.99
