Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,TSLA
2022-03-28,0.005036735920335822,0.025592678900108856,-0.0015350912676698192,0.005143643589202496,-0.007398443688847345,0.02311625745272705,0.0803450783611821
2022-03-29,0.019134401167925308,0.00192027764251268,0.007422640450959639,-0.0005060081603091016,0.0022002509725411734,0.015159713294940369,0.007079858095940583
2022-03-30,-0.0066495340770657,-0.01780118433038691,-0.003978652407876648,0.01040845148096059,-0.004533069831468173,-0.004914497878762414,-0.00507475414515135
2022-03-31,-0.017775994047164456,-0.019864567358571672,-0.0202271210040591,-0.01314111466889012,-0.030026759844015927,-0.017682917452211733,-0.014981813142339484
2022-04-01,-0.0017181489413556905,0.003450973226124532,0.007787398446702065,0.005416498667123015,-0.007409205122726137,0.0036000826349118498,0.006486599368272561
2022-04-04,0.02369351184331303,0.029264484561530857,0.020128411630309984,-0.009652242494428642,0.004434180759852913,0.017936862204259274,0.05611341298759176
2022-04-05,-0.018942207559464075,-0.025492089193307588,-0.016650107559765814,0.006459640188301696,-0.011637407735981986,-0.01298528688712186,-0.047308971544201106
2022-04-06,-0.0184507200776175,-0.032300120131985244,-0.028757275467803267,0.026012153258687887,-0.013874100764746045,-0.03660594191022948,-0.041694894294368345
2022-04-07,0.0018041872602678755,-0.0061194323502751224,-0.004829725310922184,-0.0025791642236528967,-0.0030423890195091507,0.006243838767436394,0.010996816105212748
2022-04-08,-0.011908938169182814,-0.021066740550443774,-0.01914059833206283,0.001980835020484406,0.018308301574317287,-0.01460015615845589,-0.03004944796541842
2022-04-11,-0.025515913216201946,-0.021613947156313595,-0.03349150218975505,-0.01251932694797564,-0.003670655305033188,-0.039431399543640944,-0.048328086073804455
2022-04-12,0.01152333981805298,-0.002213363562407644,-0.008608718722201703,0.0003334096583222923,-0.010977698408073722,-0.011217649381854322,0.011291813566499442
2022-04-13,0.01634254181863204,0.03152445706895657,0.01706536486057142,0.00422486134628608,-0.032233249629777694,0.019711862594525176,0.03588835603591267
2022-04-14,-0.029987811379729168,-0.024652684274885983,-0.024358305009906434,-0.004207086987093822,-0.009269414453768832,-0.027084464887242365,-0.03655231880843268
2022-04-18,-0.001331422553041861,0.007109164667870926,0.007468591634924859,-0.012451019689665666,0.018553771349993697,0.0024657509537424627,0.019583733431163042
2022-04-19,0.014115198924829597,0.03488883060861969,0.018268868924329773,0.030507599602754176,0.020706738428943883,0.01703978051755972,0.023758093445249484
2022-04-20,-0.001015545878723767,-0.026041044919075107,-0.01514509266809827,0.0044243231818885675,0.0035081761939272926,0.003715398752702548,-0.04955503671370076
2022-04-21,-0.00484333453329211,-0.037026427673936824,-0.025191516747273046,-0.0028819480425565924,-0.007751997171292935,-0.01938117377012627,0.03231684066245499
2022-04-22,-0.02782135867621638,-0.026608937569704394,-0.041493496164297095,-0.009926065489658464,-0.02872248392622434,-0.02414444493750134,-0.003697576672395231
2022-04-25,0.00673744310714941,0.011943186356370372,0.0287414941163453,0.024622795916215523,-0.00031536057657255423,0.024413725904182337,-0.006994645387893739
2022-04-26,-0.03732832594305591,-0.0457507730510871,-0.035945840198208456,-0.007150299641167646,-0.02958112338144414,-0.037403909744693875,-0.12184121881948873
2022-04-27,-0.0014667400732594205,-0.008781047317448887,-0.036708717223850273,-0.013970074888865591,-0.013005998022642018,0.048108764087444245,0.005807678470473254
2022-04-28,0.045155614813115585,0.04653418536434306,0.03699203823285058,0.007468418516761943,0.015812887460171954,0.022632766675057647,-0.004537702888526063
2022-04-29,-0.03660494478675813,-0.140494377749234,-0.03723329133684106,-0.016352378789788014,-0.03226845077514018,-0.04181213056743882,-0.007692220213591394
2022-05-02,0.001966367764659971,0.0017580913238786078,0.021676478949415934,-0.01008548561991196,0.009131915298127735,0.025043264277211374,0.03695628471433299
2022-05-03,0.009622875034366318,-0.0019799044812061073,0.006441750843439342,-0.001958929908756901,0.021419799773570114,-0.00945604743893036,0.006988279761963367
2022-05-04,0.04100842432257901,0.01348046853293483,0.04199123655563275,0.010712650377522559,0.03308123738476665,0.02910065734564027,0.04769864576468552
2022-05-05,-0.055716397883409874,-0.07561036490424522,-0.04707551759877682,-0.019089916280605523,-0.025019639324559972,-0.043554735137889544,-0.08328615317548016
2022-05-06,0.004727099751638653,-0.014041240035030156,-0.006514769601817849,-0.0022062340727388996,-0.0016139848988075967,-0.009446628573196447,-0.008737180698190294
2022-05-09,-0.03318924468406104,-0.05213354825727934,-0.027953254796397098,0.005442909880923219,-0.015033894841208206,-0.036945425333139825,-0.09072948807249681
2022-05-10,0.01611232256008699,0.0006434445934944133,0.016745000070763627,-0.0013531921341491948,-0.024372261997503863,0.018595761896126106,0.016427173986372612
2022-05-11,-0.051841402665679714,-0.03203225709010704,-0.006927678112243707,-0.005421070645485915,-0.0063083505920216165,-0.0332098502704945,-0.08254582843646041
2022-05-12,-0.026894359751319707,0.014790404884573283,-0.006676778586204635,0.00987916150642243,-0.0008462959243094037,-0.019957587719677927,-0.008174386751047313
2022-05-13,0.031916530197283466,0.05727556035084924,0.028415317905303494,-0.005734689398609105,0.008895314574083324,0.022596183514351997,0.05712909369145702
2022-05-16,-0.010672316698011608,-0.01985316173972196,-0.013834685864325458,0.006955252626085429,-0.006969575275999507,0.0014552569352135336,-0.05875856161837267
2022-05-17,0.025422527017002983,0.04113327357999652,0.017720434183808198,0.004155450792266535,0.03314737239543386,0.020344473909549077,0.05141017778952928
2022-05-18,-0.05641888674931961,-0.07156196640827217,-0.03926661857274649,-0.01856622797955665,-0.017106061770235215,-0.04552981649505039,-0.06801379812405906
2022-05-19,-0.024641633713444966,0.0019278532990965047,-0.013543381048973235,-0.008888976985033992,-0.014822243101096255,-0.00369963128798112,-0.0005494634476534976
2022-05-20,0.0017472344049016542,0.0025345295167615856,-0.013371474095678404,0.017477215700302917,-0.008198837453243346,-0.0022912570177788805,-0.06416505716141863
2022-05-23,0.040119240028648306,-0.0003160506951839226,0.023689667077654075,0.020415290916661055,0.061871576277158,0.03203200583610033,0.01656871415985961
2022-05-24,-0.019216059012284736,-0.03214110432537598,-0.04949407545030349,0.010922667393395757,0.014125228570476045,-0.003951541363762967,-0.06925464690507588
2022-05-25,0.0011401024062802634,0.025696475417555487,-0.0015570734945222764,-0.009812503731114974,0.006964175953392715,0.01117009775964628,0.04877737911795821
2022-05-26,0.023199657240029037,0.04029499229486544,0.018784616667562037,-0.0008907857940283481,0.017290327648846082,0.012875084192603525,0.07427138936829314
2022-05-27,0.04075633927357414,0.036632083603781895,0.041969378774951105,0.00908307206759651,0.014137807474012387,0.027604565843057483,0.07333306253742577
2022-05-31,-0.005345952117244646,0.04397010379074828,0.012869985633048975,-0.008614774985052365,0.00731291594982908,-0.005013822914419319,-0.001803563389055185
2022-06-01,-0.0008734189804026071,0.012266042992872705,0.0011425550606458668,-0.010137400774879901,-0.017545078306325013,0.0020229053454179358,-0.02359349020027357
2022-06-02,0.01681147582250042,0.03145034300738625,0.03275485943537482,-0.00315121098712845,0.016088076867689427,0.007928674624186005,0.04677398003874078
2022-06-03,-0.03855595141665402,-0.025185068024527135,-0.026198120300923944,-0.004120894832214894,-0.013939409947857029,-0.01660684819143865,-0.09219359988526965
2022-06-06,0.00522776561520355,0.01994280728922404,0.019901205187113913,-0.00011330759044070327,-0.0033036668139647674,-0.004703302405758225,0.0160472016783606
2022-06-07,0.017585874297419313,-0.014344105316090427,0.0028161412760365767,0.010997583687958334,0.0026209781592527737,0.013953488372093092,0.0025460558898939833
2022-06-08,-0.005043191544879977,-0.014796745486375773,0.0003799949439069472,-0.005943609748310541,-0.015914589274603874,-0.007669938212686245,0.012474516432601446
2022-06-09,-0.03595572259124502,-0.04150848957443054,-0.020124796052651828,-0.02013756658984589,-0.021015625984171726,-0.020783010914860567,-0.008930555308462429
2022-06-10,-0.038628800770834415,-0.05596211721574329,-0.03199371771952897,-0.006677893856108286,-0.045965954164273626,-0.044563729032748856,-0.031190911234383223
2022-06-13,-0.03828482251671006,-0.05453719355874542,-0.042901587491394944,-0.010084083201605365,-0.02977845682864888,-0.04241279142096488,-0.07102153990705962
2022-06-14,0.006672525411894448,-0.013118555361940287,0.0030361299609964476,-0.015338576711823482,-0.01663926221305656,0.00920494291650531,0.023887157055640484
2022-06-15,0.020111523296236777,0.052389802934770247,0.028571249391883713,0.0107022515476074,0.01183578276084618,0.029735339796364224,0.05482367080362738
2022-06-16,-0.03965152018583873,-0.037243378610853584,-0.033991026355586484,0.0005292710213198326,-0.017156223938043724,-0.02696997175376259,-0.08540769912654234
2022-06-17,0.011533323743273316,0.02469609751257895,0.010468368004084683,-0.0036451727515152132,-0.0035263434527531556,0.010939845240806267,0.017174980283869212
2022-06-21,0.032760763560450545,0.023159471438541024,0.04107121036352068,0.0209487826875403,0.024772206036851818,0.024591373879611522,0.0935443480214786
2022-06-22,-0.0038270635149115773,0.0024843268523027096,-0.000506536004055036,0.01577939843362408,-0.0056117577603987945,-0.0024040472687429926,-0.004007805884153504
2022-06-23,0.021573667105962313,0.0320330939965241,0.006767562920436898,0.022305750084292253,-0.010939431464736749,0.022636512253178198,-0.004306310889948484
2022-06-24,0.02451702000790479,0.03575237064906034,0.0510770610316309,0.014638917844852495,0.029845661663599365,0.034149733385590464,0.04524889345059324
2022-06-27,0.0,-0.027820692849391482,-0.018152034142422502,-0.0009325677136725607,-0.00801242358489307,-0.010496995089222083,-0.0032016505127857586
2022-06-28,-0.02978970088556021,-0.05140434227234392,-0.03303018480117814,-0.028442939242091958,-0.0048116684210529614,-0.031748831492816154,-0.0500435578248114
2022-06-29,0.013024104610503295,0.014152668728781626,-0.002732079437917312,0.0002825327133137989,-0.0044898665482527855,0.01473809365012868,-0.01793718238090891
2022-06-30,-0.018027918343345384,-0.024880638358707907,-0.024516141294875005,0.0029379528109307884,-0.02333029886321225,-0.013179165041406371,-0.017579227799377373
2022-07-01,0.01616438527713937,0.03154127203651247,-0.0020695484042768664,0.011323532458682672,0.012787500604435786,0.010707387036420268,0.012429131666979787
2022-07-05,0.018930645406503688,0.035962053023039786,0.04161857594977669,-0.007687104213296103,-0.0038035580411232006,0.01259744977376398,0.025535704813974602
2022-07-06,0.009606904410025763,0.007312791463036872,0.011557116432687975,0.0008980906970286195,-0.006482132061709889,0.012782583878391485,-0.005720802000385383
2022-07-07,0.023999570467740483,0.01749322109655349,0.036754130718102074,0.0011216060673111539,0.025292661228711655,0.008226894644910443,0.055279044880592876
2022-07-08,0.004714623756985725,-0.006791033294013538,0.004802966033092604,-0.0012325275084190679,-0.003137934231472017,-0.0027573286909583494,0.02543516968760029
2022-07-11,-0.014757733220307157,-0.03280250030721621,-0.03080763860266378,0.0003926300915484404,-0.013116565701992822,-0.011768510183959746,-0.06548005948146851
2022-07-12,0.00683372938178084,-0.022639810105564928,-0.014315853845384474,-0.014017245267232137,0.0009746603147533506,-0.040981306776522564,-0.005433611636988744
2022-07-13,-0.0025365578600372585,0.010803884746268588,-0.023390497090650775,-0.0023316900507005522,-0.009382961867481221,-0.003745127364107814,0.017033448479672808
2022-07-14,0.020482610990225192,0.002083294604712016,-0.008854572951440542,0.0013679656889553637,-0.03493883973844458,0.005381387241066626,0.005371861218914864
2022-07-15,0.011449835888760695,0.02639434033114041,0.012775319588600231,0.014515131061952014,0.04583340080850884,0.010390592198040949,0.0073572315408600986
2022-07-18,-0.02064310995963048,0.0018493974357440823,-0.024579992212405033,-0.022443035233220887,-0.010270119531711974,-0.009621522787426784,0.001999426810217919
2022-07-19,0.026721860115025198,0.03911741266419111,0.043841188234352124,-0.01457827207803486,0.024778490120994423,0.02076685582106874,0.020716718219316865
2022-07-20,0.013509884815197548,0.03857539627705431,0.0007907388321910513,-0.005708103549364019,-0.0001744351930160759,0.010557613289121859,0.008023464466653252
2022-07-21,0.015094095911873717,0.01515028639903937,0.003863110021035787,0.0035148222685270625,0.006809711919845141,0.009799112581881042,0.09780470722853529
2022-07-22,-0.008110682816293568,-0.017732481209791984,-0.05632328692768385,0.004728226611375064,-0.004855842779744823,-0.016915978179632418,0.0019752262198982073
2022-07-25,-0.007398092510551346,-0.010455798059483823,-0.00361438275955539,0.001975340493481026,0.00400815207979166,-0.005876373428441939,-0.013994935471540293
2022-07-26,-0.008826562933300086,-0.052253606265046715,-0.0231607808792762,0.007074024507817134,-0.015622240130707454,-0.026774516864412012,-0.0356637312112531
2022-07-27,0.034234791253689334,0.0536538959419941,0.07655681690997529,-0.0027634603252565393,0.01604665127944327,0.06685189244718504,0.061655036992220635
2022-07-28,0.003571662927860153,0.010829110898360028,0.010260163548635903,0.005773457842934038,-0.003731276087126978,0.02854103222078419,0.02212352234272652
2022-07-29,0.032793041002330936,0.10361464095050721,0.018385510606147237,0.001837002891759587,0.004790384332805431,0.015664881261443497,0.05784976985791013
2022-08-01,-0.0061532467226471654,0.0032604850044939404,-0.012551552222600737,-0.0034950669729293393,-0.009968808528439954,-0.009724218695872366,0.00042631152414229767
2022-08-02,-0.00928759361487097,-0.009084834427092181,0.0023505977723234928,-0.005692709231834736,-0.015585202717980584,-0.011474156176360495,0.011134400598203698
2022-08-03,0.0382478647236284,0.039952299225118226,0.02562322191805655,0.009657704865344563,0.010495359784020719,0.027836064079327594,0.02265568716125621
2022-08-04,-0.0019263127291888615,0.021860686341448332,0.000931719586150237,-0.016037622314360234,-0.011002568800581924,0.004177446313653244,0.004023022853486102
2022-08-05,-0.0013892277446400092,-0.012414983387324718,-0.006091934257954734,-0.003958368787711497,0.03025992403366362,-0.0026086417165417375,-0.0663030068235908
2022-08-08,-0.0029027394738915246,-0.009872154542052702,-0.0014470740428719209,-0.005318071272484071,-0.012180463085453175,-0.009155015834629632,0.007819434052879659
2022-08-09,0.00030329019422348225,-0.011333489631663474,-0.005711955963245918,-0.00011774854772628185,0.00900737398062934,0.007063228747382633,-0.024412625864385085
2022-08-10,0.02619446156630123,0.0352608325167747,0.026322522195356912,0.0028792259897745254,0.026087824328135056,0.02430057375812744,0.03890581776676605
2022-08-11,-0.004431331716713283,-0.014366830308238487,-0.007184698332190376,-0.020683042421307474,0.01478146374674294,-0.007400770314022753,-0.026249292544206493
2022-08-12,0.02142538215297196,0.020691152408548463,0.02389780249868756,-0.011008682518552804,0.016564106000359624,0.017037143119064124,0.046750143628413676
2022-08-15,0.006333458843445827,-0.0025775713556979163,0.003287309067679045,0.004778999964771602,0.002702111588246403,0.005344160093207373,0.03096359891583922
2022-08-16,-0.0009238688619576108,0.0111747882760318,-0.0031127710316202206,0.008910970565051413,0.009554086156380981,-0.0025897747653110814,-0.008912075793144236
2022-08-17,0.00878469059412601,-0.01851079360669594,-0.017666280843128046,5.9747505821050595e-05,-0.008412007720173142,-0.002636283139690887,-0.008372333511224461
2022-08-18,-0.0022917653441018038,0.0014074379989574837,0.00518601800078522,-0.004833568939168198,-0.007749555701104804,-0.003947627870983683,-0.0037062197211366055
2022-08-19,-0.01510188070637053,-0.02860159688639219,-0.024631847990962408,0.015230593793554625,-0.024745187073325292,-0.013854085038770059,-0.020481852686155544
2022-08-22,-0.023029075292756995,-0.036243902638259384,-0.025339085466483113,-0.0035081840531493436,-0.016521843591643326,-0.02935491408758195,-0.022764022407583906
2022-08-23,-0.0020295507411338676,0.003002506326521548,-0.003326325463159807,-0.008711617905921676,-0.009856875372300067,-0.004716504293600821,0.0225584954757323
2022-08-24,0.0017942469772040948,0.001347163157822573,-0.0014928869144074097,-0.0033107994674621555,0.002423681347259121,-0.0023513065054593385,0.002170125887066332
2022-08-25,0.014922711582291415,0.026008936084948253,0.02603551721156161,0.009361298671556995,0.023747951124426292,0.011095498244605873,-0.003455684406709514
2022-08-26,-0.037699239435069476,-0.04756700784791723,-0.05409333393826621,-0.017112537363911495,-0.03272899610241031,-0.03858728088309815,-0.026953121859416895
2022-08-29,-0.013690197474337085,-0.007342307563037775,-0.00833801998377992,-0.00773122768773904,-0.002441720604811737,-0.010667934388372657,-0.01135058160727187
2022-08-30,-0.015305507204835256,-0.008167020675137082,-0.004386638023730183,-0.0034972305636202794,0.00017484073947238166,-0.008521150893559759,-0.0249982267189629
2022-08-31,-0.010635039858413409,-0.015225659516225343,-0.006609124628158214,-0.006710166857636035,-0.005943326541092531,-0.005703971981452338,-0.007526203685978228
2022-09-01,0.00470684890064943,0.008282741023605045,0.014045511275034839,0.024792136526419428,0.006858211149434634,-0.00409206168860321,0.005623955563764049
2022-09-02,-0.013610997512015777,-0.002425266463259912,-0.017222635600120162,-0.01572502649684815,-0.006986300128530409,-0.016666831500104062,-0.02507581222110289
2022-09-06,-0.008215282274569025,-0.010979542799969155,-0.009642988942127784,0.0027038127750995677,0.0002639030391091701,-0.010973983841550572,0.015580556255471167
2022-09-07,0.009253883512919003,0.026722663554652915,0.024716743724415347,0.005454092792857024,0.018990634870301504,0.01911139761338032,0.03381677109982606
2022-09-08,-0.009617719039260564,0.0026259778181887405,-0.009776055130945926,0.008045374489529244,0.023295907900265034,0.0016662317285689454,0.01959815762903916
2022-09-09,0.018839781952186163,0.02657523304266962,0.02094471641913076,0.0019346228773911012,0.004806078286686555,0.022977069217309465,0.03602289482946186
2022-09-12,0.03850783140991054,0.023861278411006825,0.0018978421578463855,-0.0004224517757875912,0.01183178492939252,0.008280773909386863,0.01581694096302666
2022-09-13,-0.05867947429600551,-0.0705752837581286,-0.05899325054314153,-0.026020304022217333,-0.03474863121263394,-0.05497817070675748,-0.04037188096320543
2022-09-14,0.009555255072023705,0.01364140798846103,0.0065183052981387934,0.02064107723973363,-0.0023197185277811228,0.0009127028911544155,0.03587437200418364
2022-09-15,-0.018929932917018277,-0.0176585314552421,-0.019904549125610016,0.0025506682356344346,0.015070638324858443,-0.027119216655442147,0.003767273730617582
2022-09-16,-0.010960025119338246,-0.021777003694830932,-0.0010689897153934869,0.015265380643257664,-0.006702308659754852,-0.0026082314288943254,-0.0013168523341049454
2022-09-19,0.025082908156029537,0.009147615105472573,0.0026264332521610534,-0.007876023721114955,0.00922440361831578,-0.0008987396855393293,0.018856110452001085
2022-09-20,0.01566545639683037,-0.019813903001303146,-0.018725114468779003,-0.007878433597941381,-0.019718983556701652,-0.008465719714618403,-0.0011000625419275156
2022-09-21,-0.020267485033801935,-0.02987152347123645,-0.018390312409800602,-0.010244197808159994,-0.028835403833281648,-0.01443598912647115,-0.025685948599634356
2022-09-22,-0.006375243157956234,-0.010376272544574294,0.00866222021112395,0.017760915957850898,-0.011378880545968473,0.00849554376947892,-0.040591728559117746
2022-09-23,-0.015123725743549699,-0.03009120154088929,-0.013980458990643374,0.003249653244116635,-0.01861323771552048,-0.012698198585664233,-0.04594757245188685
2022-09-26,0.002260178189745332,0.012040804722097675,-0.00577268905268391,-0.00611831756918868,-0.021532006993905672,-0.0019755318131509103,0.0024698479153155706
2022-09-27,0.0065660660264383885,-0.006426381710496365,-0.006824945045240671,-0.004586313632524375,-0.008802569814707395,-0.004379758223801877,0.02510775852537339
2022-09-28,-0.012651427829310613,0.0314657666190894,0.026154100566148752,0.008608965321420303,0.02021740123806892,0.01971158508638493,0.017212112374233923
2022-09-29,-0.04911919962149536,-0.027201076403397084,-0.02628703611084482,-0.011000205571412236,-0.016946039782917754,-0.014808957484933716,-0.06810050474193607
